Model,Accuracy,F1,Precision,Recall,Device
LightGBMXT_BAG_L2,0.841100505334082,0.8437059983103351,0.8463276836158192,0.841100505334082,plug-3
LightGBMXT_BAG_L2,0.8515571720845647,0.842934293429343,0.8344842949431944,0.8515571720845647,plug-4
LightGBMXT_BAG_L2,0.84923616328575,0.8537260825780463,0.8582637307010883,0.84923616328575,plug-5
LightGBMXT_BAG_L2,0.8362652232746955,0.8421052631578948,0.8480274442538593,0.8362652232746955,plug-6
LightGBMXT_BAG_L2,0.8861369680851063,0.866336231413017,0.8474010491177874,0.8861369680851063,plug-7
LightGBMXT_BAG_L2,0.813946117274168,0.8281199613028055,0.8427961929766984,0.813946117274168,plug-8
LightGBMXT_BAG_L2,0.8589996570463232,0.8612292909440336,0.8637133610455019,0.8589996570463232,all
LightGBM_BAG_L2,0.999309255970002,0.9989478183671456,0.9985866421246384,0.999309255970002,noise
LightGBM_BAG_L2,0.8367346938775511,0.8408325681052954,0.8449707782220856,0.8367346938775511,plug-1
LightGBM_BAG_L2,0.836405529953917,0.8488391514949056,0.861648016276704,0.836405529953917,plug-2
LightGBM_BAG_L2,0.8458731049971926,0.8487323943661972,0.8516110797060487,0.8458731049971926,plug-3
LightGBM_BAG_L2,0.860877472152762,0.8501515321584915,0.839689578713969,0.860877472152762,plug-4
LightGBM_BAG_L2,0.8622589531680441,0.862582988851309,0.8629072681704261,0.8622589531680441,plug-5
LightGBM_BAG_L2,0.8382949932341002,0.8434309053778081,0.8486301369863014,0.8382949932341002,plug-6
LightGBM_BAG_L2,0.8873005319148937,0.8743652743652743,0.8618017436228609,0.8873005319148937,plug-7
LightGBM_BAG_L2,0.8237717908082409,0.8406922206048844,0.8583223249669749,0.8237717908082409,plug-8
LightGBM_BAG_L2,0.8656473695640781,0.8676194281879234,0.8697963965322233,0.8656473695640781,all
ExtraTreesGini_BAG_L2,0.9993750411157161,0.9980946749449756,0.9968175853018373,0.9993750411157161,noise
ExtraTreesGini_BAG_L2,0.792263173926287,0.8129395218002814,0.8347240051347882,0.792263173926287,plug-1
ExtraTreesGini_BAG_L2,0.7965766951942067,0.8215922593787133,0.848229933403435,0.7965766951942067,plug-2
ExtraTreesGini_BAG_L2,0.8220101066816395,0.831463864830328,0.8411376041367423,0.8220101066816395,plug-3
ExtraTreesGini_BAG_L2,0.8513298476926574,0.8312985571587124,0.8121882454998915,0.8513298476926574,plug-4
ExtraTreesGini_BAG_L2,0.8562484347608315,0.8449277153095268,0.8339024390243902,0.8562484347608315,plug-5
ExtraTreesGini_BAG_L2,0.793978349120433,0.8186257411928846,0.8448524118070554,0.793978349120433,plug-6
ExtraTreesGini_BAG_L2,0.8926196808510638,0.85727969348659,0.8246314496314496,0.8926196808510638,plug-7
ExtraTreesGini_BAG_L2,0.775594294770206,0.811877903118779,0.8517229376957883,0.775594294770206,plug-8
ExtraTreesGini_BAG_L2,0.8422217360125602,0.8475666590245323,0.8542451790705976,0.8422217360125602,all
ExtraTreesEntr_BAG_L2,0.9994079336885732,0.9980947375336706,0.9967849878616889,0.9994079336885732,noise
ExtraTreesEntr_BAG_L2,0.791349375571124,0.8127639605818865,0.8353697749196142,0.791349375571124,plug-1
ExtraTreesEntr_BAG_L2,0.7906517445687953,0.8157581932416369,0.8425113995089443,0.7906517445687953,plug-2
ExtraTreesEntr_BAG_L2,0.8186412128017967,0.8278211497515969,0.8372093023255814,0.8186412128017967,plug-3
ExtraTreesEntr_BAG_L2,0.8531484428279155,0.8354853072128229,0.8185387131952018,0.8531484428279155,plug-4
ExtraTreesEntr_BAG_L2,0.8519909842223892,0.8363859864781806,0.8213423466924191,0.8519909842223892,plug-5
ExtraTreesEntr_BAG_L2,0.7889039242219216,0.8179586110136794,0.8492352512745812,0.7889039242219216,plug-6
