Model,Accuracy,F1,Precision,Recall,Device
WeightedEnsemble_L2,0.0858560794044665,0.09862467041972493,0.11585467939059099,0.0858560794044665,cam-7
WeightedEnsemble_L2,0.09153605015673981,0.10514944184371623,0.12351945854483926,0.09153605015673981,cam-8
WeightedEnsemble_L2,0.9997673949788329,0.9664880260840235,0.9353528319405757,0.9997673949788329,noise
WeightedEnsemble_L2,0.2091477834999765,0.20539767689294314,0.2086612793965995,0.2091477834999765,all
LightGBMXT_BAG_L2,0.3377069282648682,0.31937840658703465,0.3029369706302937,0.3377069282648682,cam-1
LightGBMXT_BAG_L2,0.3271201086285644,0.3307332293291732,0.334427057041898,0.3271201086285644,cam-2
LightGBMXT_BAG_L2,0.3294962247802946,0.3315068493150685,0.33354216263626113,0.3294962247802946,cam-3
LightGBMXT_BAG_L2,0.32110323886639675,0.34051116924934594,0.3624161073825503,0.32110323886639675,cam-4
LightGBMXT_BAG_L2,0.32139340226489416,0.32326358796582894,0.3251556662515567,0.32139340226489416,cam-5
LightGBMXT_BAG_L2,0.32772901471133636,0.3261966285222099,0.3246785058175138,0.32772901471133636,cam-6
LightGBMXT_BAG_L2,0.3183622828784119,0.32592404420170207,0.3338537600832683,0.3183622828784119,cam-7
LightGBMXT_BAG_L2,0.3389341692789969,0.32698239883868624,0.3158448235569058,0.3389341692789969,cam-8
LightGBMXT_BAG_L2,0.999891450990122,0.9995117149655487,0.9991322672616834,0.999891450990122,noise
LightGBMXT_BAG_L2,0.40241520229598726,0.4026675587749553,0.4035541467402146,0.40241520229598726,all
LightGBM_BAG_L2,0.3380748007357449,0.3164782184468805,0.29747518342684504,0.3380748007357449,cam-1
LightGBM_BAG_L2,0.33193432909517345,0.33466085874299933,0.3374325511356506,0.33193432909517345,cam-2
LightGBM_BAG_L2,0.3304864463423691,0.33046599418280836,0.33044554455445546,0.3304864463423691,cam-3
LightGBM_BAG_L2,0.3121204453441296,0.33729833196609244,0.36689470553242115,0.3121204453441296,cam-4
LightGBM_BAG_L2,0.31917774495322504,0.3231555333998006,0.327233720343261,0.31917774495322504,cam-5
LightGBM_BAG_L2,0.3327976264062307,0.32921609392197626,0.3257108287961282,0.3327976264062307,cam-6
LightGBM_BAG_L2,0.3199751861042184,0.32668313382734815,0.3336783542502264,0.3199751861042184,cam-7
LightGBM_BAG_L2,0.34056426332288403,0.3303734338888213,0.3207747726467462,0.34056426332288403,cam-8
LightGBM_BAG_L2,0.9999224649929443,0.999449761692564,0.9989775051124744,0.9999224649929443,noise
LightGBM_BAG_L2,0.40278370081076886,0.4030868177854767,0.4042914628664676,0.40278370081076886,all
ExtraTreesGini_BAG_L2,0.3102391171060699,0.2966524007738758,0.2842057964502359,0.3102391171060699,cam-1
ExtraTreesGini_BAG_L2,0.34180965312924333,0.33125972006220844,0.3213415341766276,0.34180965312924333,cam-2
ExtraTreesGini_BAG_L2,0.31031068201510087,0.3266875162887673,0.3448892557435686,0.31031068201510087,cam-3
ExtraTreesGini_BAG_L2,0.3844888663967611,0.3783380018674136,0.3723808356819017,0.3844888663967611,cam-4
ExtraTreesGini_BAG_L2,0.32139340226489416,0.32830378473532,0.3355178617322025,0.32139340226489416,cam-5
ExtraTreesGini_BAG_L2,0.33514649524045,0.32816850260259045,0.3214751571208348,0.33514649524045,cam-6
ExtraTreesGini_BAG_L2,0.3210918114143921,0.31982204646564505,0.3185622845888725,0.3210918114143921,cam-7
ExtraTreesGini_BAG_L2,0.26094043887147333,0.2880675526024363,0.3214892630928472,0.26094043887147333,cam-8
ExtraTreesGini_BAG_L2,0.9998604369872998,0.9942636854279105,0.9887292411022343,0.9998604369872998,noise
ExtraTreesGini_BAG_L2,0.39836454482507605,0.39906257898068526,0.40095458107659165,0.39836454482507605,all
ExtraTreesEntr_BAG_L2,0.3032495401594114,0.2920233807640078,0.28159872466408564,0.3032495401594114,cam-1
ExtraTreesEntr_BAG_L2,0.32921861498580424,0.3228813559322034,0.31678346596983015,0.32921861498580424,cam-2
ExtraTreesEntr_BAG_L2,0.309568015843545,0.3252064235095247,0.34250890167077513,0.309568015843545,cam-3
ExtraTreesEntr_BAG_L2,0.3895495951417004,0.3839391483259555,0.3784880147510756,0.3895495951417004,cam-4
