Model,Accuracy,F1,Precision,Recall,Device
WeightedEnsemble_L2,0.5468394724874943,0.5117021276595746,0.4808076769292283,0.5468394724874943,plug-4
WeightedEnsemble_L2,0.5066366140746306,0.4896526685223284,0.4737704918032787,0.5066366140746306,plug-5
WeightedEnsemble_L2,0.3761840324763194,0.4664429530201343,0.6136865342163356,0.3761840324763194,plug-6
WeightedEnsemble_L2,0.714095744680851,0.5619726600824122,0.46328049175024266,0.714095744680851,plug-7
WeightedEnsemble_L2,0.4161648177496038,0.4721323265012585,0.5454923140839218,0.4161648177496038,plug-8
all,0.4784036784578473,0.49167118329605886,0.5289978903449524,0.4784036784578473,all
LightGBMXT_BAG_L2,0.7030155345720378,0.7109194517172339,0.7190031152647975,0.7030155345720378,plug-1
LightGBMXT_BAG_L2,0.6820276497695853,0.7045222713362802,0.7285513361462729,0.6820276497695853,plug-2
LightGBMXT_BAG_L2,0.7327344188658057,0.7369758576874206,0.7412666856006817,0.7327344188658057,plug-3
LightGBMXT_BAG_L2,0.7403365165984539,0.7429549343981746,0.7455919395465995,0.7403365165984539,plug-4
LightGBMXT_BAG_L2,0.7480591034310042,0.734628627643876,0.7216719014254651,0.7480591034310042,plug-5
LightGBMXT_BAG_L2,0.6941813261163735,0.7070985527222605,0.7205056179775281,0.6941813261163735,plug-6
LightGBMXT_BAG_L2,0.8011968085106383,0.7844413703311905,0.768372389606249,0.8011968085106383,plug-7
LightGBMXT_BAG_L2,0.716323296354992,0.711362920994649,0.7064707721162864,0.716323296354992,plug-8
all,0.7272343317773613,0.7291129983538857,0.731429219710485,0.7272343317773613,all
LightGBM_BAG_L2,0.7069753274444106,0.7217039800995024,0.7370593839314068,0.7069753274444106,plug-1
LightGBM_BAG_L2,0.684331797235023,0.7034342750803586,0.7236338322311173,0.684331797235023,plug-2
LightGBM_BAG_L2,0.7363840539023021,0.7374191734607817,0.7384572072072072,0.7363840539023021,plug-3
LightGBM_BAG_L2,0.7462482946793997,0.7412761151891587,0.7363697554408796,0.7462482946793997,plug-4
LightGBM_BAG_L2,0.751565239168545,0.7350887936313533,0.7193192713326941,0.751565239168545,plug-5
LightGBM_BAG_L2,0.6968876860622463,0.7192737430167598,0.7431457431457431,0.6968876860622463,plug-6
LightGBM_BAG_L2,0.8055186170212766,0.7828756058158319,0.76147077309868,0.8055186170212766,plug-7
LightGBM_BAG_L2,0.7096671949286846,0.7202830947402283,0.7312214239059438,0.7096671949286846,plug-8
all,0.729697276305236,0.7326693476292468,0.736334673786709,0.729697276305236,all
ExtraTreesGini_BAG_L2,0.6363082546451416,0.6675187729669275,0.7019489247311828,0.6363082546451416,plug-1
ExtraTreesGini_BAG_L2,0.6056616194865043,0.65225097483162,0.706605222734255,0.6056616194865043,plug-2
ExtraTreesGini_BAG_L2,0.6858506457046603,0.6859469324722729,0.686043246279135,0.6858506457046603,plug-3
ExtraTreesGini_BAG_L2,0.7312414733969986,0.7014941651216055,0.6740725214839657,0.7312414733969986,plug-4
ExtraTreesGini_BAG_L2,0.7137490608564989,0.6889882751118096,0.6658878504672897,0.7137490608564989,plug-5
ExtraTreesGini_BAG_L2,0.5943843031123139,0.6483394833948339,0.7130681818181818,0.5943843031123139,plug-6
ExtraTreesGini_BAG_L2,0.7965425531914894,0.7472904483430799,0.7037744162138346,0.7965425531914894,plug-7
ExtraTreesGini_BAG_L2,0.6415213946117274,0.6645870957149893,0.6893732970027248,0.6415213946117274,plug-8
all,0.6756574131256669,0.6820520184946424,0.6925967075913211,0.6756574131256669,all
ExtraTreesEntr_BAG_L2,0.6323484617727688,0.6629410825482995,0.6966442953020134,0.6323484617727688,plug-1
ExtraTreesEntr_BAG_L2,0.598090849242923,0.6483496877787689,0.707830151928321,0.598090849242923,plug-2
ExtraTreesEntr_BAG_L2,0.6827624929814711,0.6847810784175701,0.6868116351313188,0.6827624929814711,plug-3
ExtraTreesEntr_BAG_L2,0.7276034561164165,0.6993771172549449,0.6732589943193772,0.7276034561164165,plug-4
ExtraTreesEntr_BAG_L2,0.708740295517155,0.687894992707827,0.6682408500590319,0.708740295517155,plug-5
ExtraTreesEntr_BAG_L2,0.5923545331529093,0.6442236938925681,0.7060483870967742,0.5923545331529093,plug-6
ExtraTreesEntr_BAG_L2,0.7985372340425532,0.7449216932857807,0.6980528916012787,0.7985372340425532,plug-7
ExtraTreesEntr_BAG_L2,0.6431061806656101,0.6632886564236677,0.6847789402632467,0.6431061806656101,plug-8
all,0.6729429379364759,0.6794722502886784,0.6902082682126702,0.6729429379364759,all
XGBoost_BAG_L2,0.7039293329272007,0.7131615491436506,0.7226391494684178,0.7039293329272007,plug-1
XGBoost_BAG_L2,0.6902567478604344,0.7058229552339279,0.7221074380165289,0.6902567478604344,plug-2
XGBoost_BAG_L2,0.7324536777091522,0.7366934914584216,0.7409826753763136,0.7324536777091522,plug-3
XGBoost_BAG_L2,0.7435197817189632,0.7420855554294792,0.7406568516421291,0.7435197817189632,plug-4
XGBoost_BAG_L2,0.750313047833709,0.7386587771203156,0.7273610099538723,0.750313047833709,plug-5
XGBoost_BAG_L2,0.6965493910690121,0.7088999827853332,0.7216964598668069,0.6965493910690121,plug-6
XGBoost_BAG_L2,0.8008643617021277,0.7866122448979592,0.7728585178055823,0.8008643617021277,plug-7
XGBoost_BAG_L2,0.719175911251981,0.7189480354879595,0.7187203040861577,0.719175911251981,plug-8
all,0.7296327815090725,0.7313603239446309,0.733377800776976,0.7296327815090725,all
LightGBMLarge_BAG_L2,0.7008833384099908,0.7178287318671035,0.735613810741688,0.7008833384099908,plug-1
LightGBMLarge_BAG_L2,0.6803818301514154,0.7016293279022404,0.7242466713384723,0.6803818301514154,plug-2
LightGBMLarge_BAG_L2,0.7344188658057271,0.7343157894736843,0.7342127420712883,0.7344188658057271,plug-3
LightGBMLarge_BAG_L2,0.7519326966803093,0.7409814026439614,0.7303445229681979,0.7519326966803093,plug-4
LightGBMLarge_BAG_L2,0.754320060105184,0.7392318075837526,0.7247353224254091,0.754320060105184,plug-5
LightGBMLarge_BAG_L2,0.6941813261163735,0.716355384883924,0.7399927875946628,0.6941813261163735,plug-6
LightGBMLarge_BAG_L2,0.807845744680851,0.7846302873748789,0.7627118644067796,0.807845744680851,plug-7
LightGBMLarge_BAG_L2,0.708716323296355,0.7233904885150437,0.7386851668318467,0.708716323296355,plug-8
all,0.7290850231557756,0.7322954025305737,0.736317861047293,0.7290850231557756,all
WeightedEnsemble_L3,0.7011879378617119,0.7172456768967127,0.7340561224489796,0.7011879378617119,plug-1
WeightedEnsemble_L3,0.6813693219223174,0.7025284235533684,0.7250437828371279,0.6813693219223174,plug-2
WeightedEnsemble_L3,0.735822571588995,0.7354096520763187,0.734997195737521,0.735822571588995,plug-3
WeightedEnsemble_L3,0.7519326966803093,0.7419789095804352,0.7322852081488043,0.7519326966803093,plug-4
WeightedEnsemble_L3,0.7528174305033809,0.7391197442832554,0.7259116155517991,0.7528174305033809,plug-5
WeightedEnsemble_L3,0.6948579161028416,0.716803350200663,0.7401801801801802,0.6948579161028416,plug-6
WeightedEnsemble_L3,0.8075132978723404,0.7839909626402,0.7618002195389681,0.8075132978723404,plug-7
WeightedEnsemble_L3,0.7099841521394612,0.7237479806138933,0.7380560131795717,0.7099841521394612,plug-8
all,0.7294356655839197,0.7326030874806059,0.736541292202869,0.7294356655839197,all
