Model,Accuracy,F1,Precision,Recall,Device
ExtraTreesEntr_BAG_L2,0.9016393442622951,0.9166666666666666,0.9322033898305084,0.9016393442622951,light-7
ExtraTreesEntr_BAG_L2,0.6724137931034483,0.7878787878787878,0.9512195121951219,0.6724137931034483,light-8
ExtraTreesEntr_BAG_L2,0.9991774962987333,0.9975774994867584,0.9959826186767238,0.9991774962987333,network_noise
ExtraTreesEntr_BAG_L2,0.8697439274760802,0.8956961489920763,0.9283908432950185,0.8697439274760802,all
XGBoost_BAG_L2,0.9250535331905781,0.9386931553624088,0.9527410207939508,0.9250535331905781,light-1
XGBoost_BAG_L2,0.9188281965212084,0.9267466912896275,0.9348028562558212,0.9188281965212084,light-2
XGBoost_BAG_L2,0.9546651617757712,0.9418205437505799,0.9293169749130196,0.9546651617757712,light-3
XGBoost_BAG_L2,0.7288135593220338,0.7747747747747747,0.8269230769230769,0.7288135593220338,light-4
XGBoost_BAG_L2,0.8275862068965517,0.7804878048780489,0.7384615384615385,0.8275862068965517,light-5
XGBoost_BAG_L2,0.8688524590163934,0.9059829059829059,0.9464285714285714,0.8688524590163934,light-6
XGBoost_BAG_L2,0.9180327868852459,0.9105691056910569,0.9032258064516129,0.9180327868852459,light-7
XGBoost_BAG_L2,0.7413793103448276,0.826923076923077,0.9347826086956522,0.7413793103448276,light-8
XGBoost_BAG_L2,0.9988484948182267,0.9979455994740735,0.9970443349753695,0.9988484948182267,network_noise
XGBoost_BAG_L2,0.8757844120856486,0.8893270731251725,0.907080754322068,0.8757844120856486,all
LightGBMLarge_BAG_L2,0.9293361884368309,0.9376543209876543,0.9461227032077234,0.9293361884368309,light-1
LightGBMLarge_BAG_L2,0.9066219102837961,0.9300359993739238,0.9546915167095116,0.9066219102837961,light-2
LightGBMLarge_BAG_L2,0.9604966139954854,0.9413716814159293,0.9229934924078091,0.9604966139954854,light-3
LightGBMLarge_BAG_L2,0.6949152542372882,0.7454545454545455,0.803921568627451,0.6949152542372882,light-4
LightGBMLarge_BAG_L2,0.7931034482758621,0.7540983606557378,0.71875,0.7931034482758621,light-5
LightGBMLarge_BAG_L2,0.8852459016393442,0.9152542372881356,0.9473684210526315,0.8852459016393442,light-6
LightGBMLarge_BAG_L2,0.9016393442622951,0.9166666666666666,0.9322033898305084,0.9016393442622951,light-7
LightGBMLarge_BAG_L2,0.7413793103448276,0.8113207547169813,0.8958333333333334,0.7413793103448276,light-8
